CountryCode,CountryZone,GmtStartTms,GmtEndTms,GmtDiff,OffsetMinutes
AU,2A,2015-10-03 16:00:00.000,2016-04-02 16:00:00.000,1100,660
AU,2A,2016-04-02 16:00:00.000,2016-10-01 16:00:00.000,1000,600
AU,2A,2016-10-01 16:00:00.000,2017-04-01 16:00:00.000,1100,660
AU,2A,2017-04-01 16:00:00.000,2017-09-30 16:00:00.000,1000,600
AU,2A,2017-09-30 16:00:00.000,2018-03-31 16:00:00.000,1100,660
AU,2A,2018-03-31 16:00:00.000,2018-10-06 16:00:00.000,1000,600
AU,2A,2018-10-06 16:00:00.000,2019-04-06 16:00:00.000,1100,660
AU,2A,2019-04-06 16:00:00.000,2019-10-05 16:00:00.000,1000,600
AU,2A,2019-10-05 16:00:00.000,2020-04-04 16:00:00.000,1100,660
AU,2A,2020-04-04 16:00:00.000,3000-01-01 00:00:00.000,1000,600
AU,2B,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,1000,600
AU,2B,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,1000,600
AU,3,2000-10-28 16:30:00.000,2001-03-24 16:31:00.000,1030,630
AU,3,2001-03-24 16:31:00.000,2001-10-27 16:30:00.000,930,570
AU,3,2001-10-27 16:30:00.000,2002-03-30 16:31:00.000,1030,630
AU,3,2002-03-30 16:31:00.000,2002-10-26 16:30:00.000,930,570
AU,3,2002-10-26 16:30:00.000,2003-03-29 16:31:00.000,1030,630
AU,3,2003-03-29 16:31:00.000,2003-10-25 16:30:00.000,930,570
AU,3,2003-10-25 16:30:00.000,2004-03-27 16:31:00.000,1030,630
AU,3,2004-03-27 16:31:00.000,2004-10-30 16:30:00.000,930,570
AU,3,2004-10-30 16:30:00.000,2005-03-26 16:31:00.000,1030,630
AU,3,2005-03-26 16:31:00.000,3000-01-01 00:00:00.000,930,570
AU,3A,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,930,570
AU,3A,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,930,570
AU,4,1901-01-01 00:00:00.000,3000-01-01 00:00:00.000,800,480
AW,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,-400,-240
AW,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,-400,-240
AX,00,2004-10-31 01:00:00.000,2005-03-27 01:00:00.000,200,120
AX,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,300,180
AX,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,200,120
AX,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,300,180
AX,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,200,120
AX,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,300,180
AX,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,200,120
AX,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,300,180
AX,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,200,120
AX,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,300,180
AX,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,200,120
AX,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,300,180
AX,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,200,120
AX,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,300,180
AX,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,200,120
AX,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,300,180
AX,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,200,120
AX,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,300,180
AX,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,200,120
AX,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,300,180
AX,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,200,120
AX,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,300,180
AX,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,200,120
AX,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,300,180
AX,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,200,120
AX,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,300,180
AX,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,200,120
AX,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,300,180
AX,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,200,120
AX,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,300,180
AX,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,200,120
AX,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,300,180
AX,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,200,120
AZ,00,2000-10-28 20:01:00.000,2001-03-24 21:00:00.000,400,240
AZ,00,2001-03-24 21:00:00.000,2001-10-27 20:01:00.000,500,300
AZ,00,2001-10-27 20:01:00.000,2002-03-30 21:00:00.000,400,240
AZ,00,2002-03-30 21:00:00.000,2002-10-26 20:01:00.000,500,300
AZ,00,2002-10-26 20:01:00.000,2003-03-29 21:00:00.000,400,240
AZ,00,2003-03-29 21:00:00.000,2003-10-25 20:01:00.000,500,300
AZ,00,2003-10-25 20:01:00.000,2004-03-27 21:00:00.000,400,240
AZ,00,2004-03-27 21:00:00.000,2004-10-30 20:01:00.000,500,300
AZ,00,2004-10-30 20:01:00.000,2005-03-26 21:00:00.000,400,240
AZ,00,2005-03-26 21:00:00.000,2005-10-29 20:00:00.000,500,300
AZ,00,2005-10-29 20:00:00.000,2006-03-25 21:00:00.000,400,240
AZ,00,2006-03-25 21:00:00.000,2006-10-28 20:00:00.000,500,300
AZ,00,2006-10-28 20:00:00.000,2007-03-24 21:00:00.000,400,240
AZ,00,2007-03-24 21:00:00.000,2007-10-27 00:00:00.000,500,300
AZ,00,2007-10-27 00:00:00.000,2007-10-27 20:00:00.000,400,240
AZ,00,2007-10-27 20:00:00.000,2008-03-29 21:00:00.000,400,240
AZ,00,2008-03-29 21:00:00.000,2008-10-25 20:00:00.000,500,300
AZ,00,2008-10-25 20:00:00.000,2009-03-29 00:00:00.000,400,240
AZ,00,2009-03-29 00:00:00.000,2009-10-25 00:00:00.000,500,300
AZ,00,2009-10-25 00:00:00.000,2010-03-28 00:00:00.000,400,240
AZ,00,2010-03-28 00:00:00.000,2010-03-28 00:01:00.000,500,300
AZ,00,2010-03-28 00:01:00.000,2010-10-31 00:00:00.000,500,300
AZ,00,2010-10-31 00:00:00.000,2011-03-27 00:00:00.000,400,240
AZ,00,2011-03-27 00:00:00.000,2011-10-30 00:00:00.000,500,300
AZ,00,2011-10-30 00:00:00.000,2012-03-25 00:00:00.000,400,240
AZ,00,2012-03-25 00:00:00.000,2012-10-28 00:00:00.000,500,300
AZ,00,2012-10-28 00:00:00.000,2013-03-31 00:00:00.000,400,240
AZ,00,2013-03-31 00:00:00.000,2013-10-27 00:00:00.000,500,300
AZ,00,2013-10-27 00:00:00.000,2014-03-30 00:00:00.000,400,240
AZ,00,2014-03-30 00:00:00.000,2014-10-26 00:00:00.000,500,300
AZ,00,2014-10-26 00:00:00.000,2015-03-29 00:00:00.000,400,240
AZ,00,2015-03-29 00:00:00.000,2015-10-25 00:00:00.000,500,300
AZ,00,2015-10-25 00:00:00.000,3000-01-01 00:00:00.000,400,240
BA,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,100,60
BA,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,200,120
BA,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,100,60
BA,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,200,120
BA,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
BA,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
BA,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
BA,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
BA,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
BA,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,200,120
BA,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,100,60
BA,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
BA,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
BA,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
BA,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
BA,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
BA,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
BA,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
BA,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
BA,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
BA,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
BA,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
BA,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
BA,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
BA,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
BA,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
BA,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
BA,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
BA,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
BA,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
BA,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
BA,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
BA,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
BA,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
BA,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
BA,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
BA,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
BA,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
BA,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
BA,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
BA,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
BB,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,-400,-240
BB,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,-400,-240
BD,00,1901-01-01 00:00:00.000,2009-06-19 17:00:00.000,600,360
BD,00,2009-06-19 17:00:00.000,2009-09-25 17:00:00.000,700,420
BD,00,2009-09-25 17:00:00.000,2010-03-31 17:00:00.000,600,360
BD,00,2010-03-31 17:00:00.000,2010-10-31 17:00:00.000,700,420
BD,00,2010-10-31 17:00:00.000,3000-01-01 00:00:00.000,600,360
BE,00,2000-10-29 01:01:00.000,2001-03-25 01:00:00.000,100,60
BE,00,2001-03-25 01:00:00.000,2001-10-28 01:01:00.000,200,120
BE,00,2001-10-28 01:01:00.000,2002-03-31 01:00:00.000,100,60
BE,00,2002-03-31 01:00:00.000,2002-10-27 01:01:00.000,200,120
BE,00,2002-10-27 01:01:00.000,2003-03-30 01:00:00.000,100,60
BE,00,2003-03-30 01:00:00.000,2003-10-26 01:01:00.000,200,120
BE,00,2003-10-26 01:01:00.000,2004-03-28 01:00:00.000,100,60
BE,00,2004-03-28 01:00:00.000,2004-10-31 01:01:00.000,200,120
BE,00,2004-10-31 01:01:00.000,2005-03-27 01:00:00.000,100,60
BE,00,2005-03-27 01:00:00.000,2005-10-30 01:00:00.000,200,120
BE,00,2005-10-30 01:00:00.000,2006-03-26 01:00:00.000,100,60
BE,00,2006-03-26 01:00:00.000,2006-10-29 01:00:00.000,200,120
BE,00,2006-10-29 01:00:00.000,2007-03-25 01:00:00.000,100,60
BE,00,2007-03-25 01:00:00.000,2007-10-28 01:00:00.000,200,120
BE,00,2007-10-28 01:00:00.000,2008-03-30 01:00:00.000,100,60
BE,00,2008-03-30 01:00:00.000,2008-10-26 01:00:00.000,200,120
BE,00,2008-10-26 01:00:00.000,2009-03-29 01:00:00.000,100,60
BE,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,200,120
BE,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,100,60
BE,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,200,120
BE,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,100,60
BE,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,200,120
BE,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,100,60
BE,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,200,120
BE,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,100,60
BE,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,200,120
BE,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,100,60
BE,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,200,120
BE,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,100,60
BE,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,200,120
BE,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,100,60
BE,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,200,120
BE,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,100,60
BE,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,200,120
BE,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,100,60
BE,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,200,120
BE,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,100,60
BE,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,200,120
BE,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,100,60
BE,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,200,120
BE,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,100,60
BF,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,0,0
BF,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,0,0
BG,00,2000-10-28 21:01:00.000,2001-03-24 22:00:00.000,200,120
BG,00,2001-03-24 22:00:00.000,2001-10-27 21:01:00.000,300,180
BG,00,2001-10-27 21:01:00.000,2002-03-30 22:00:00.000,200,120
BG,00,2002-03-30 22:00:00.000,2002-10-26 21:01:00.000,300,180
BG,00,2002-10-26 21:01:00.000,2003-03-29 22:00:00.000,200,120
BG,00,2003-03-29 22:00:00.000,2003-10-25 21:01:00.000,300,180
BG,00,2003-10-25 21:01:00.000,2004-03-27 22:00:00.000,200,120
BG,00,2004-03-27 22:00:00.000,2004-10-30 21:01:00.000,300,180
BG,00,2004-10-30 21:01:00.000,2005-03-26 22:00:00.000,200,120
BG,00,2005-03-26 22:00:00.000,2005-10-29 21:00:00.000,300,180
BG,00,2005-10-29 21:00:00.000,2006-03-25 22:00:00.000,200,120
BG,00,2006-03-25 22:00:00.000,2006-10-28 21:00:00.000,300,180
BG,00,2006-10-28 21:00:00.000,2007-03-24 22:00:00.000,200,120
BG,00,2007-03-24 22:00:00.000,2007-10-27 21:00:00.000,300,180
BG,00,2007-10-27 21:00:00.000,2008-03-29 22:00:00.000,200,120
BG,00,2008-03-29 22:00:00.000,2008-10-25 21:00:00.000,300,180
BG,00,2008-10-25 21:00:00.000,2009-03-29 01:00:00.000,200,120
BG,00,2009-03-29 01:00:00.000,2009-10-25 01:00:00.000,300,180
BG,00,2009-10-25 01:00:00.000,2010-03-28 01:00:00.000,200,120
BG,00,2010-03-28 01:00:00.000,2010-10-31 01:00:00.000,300,180
BG,00,2010-10-31 01:00:00.000,2011-03-27 01:00:00.000,200,120
BG,00,2011-03-27 01:00:00.000,2011-10-30 01:00:00.000,300,180
BG,00,2011-10-30 01:00:00.000,2012-03-25 01:00:00.000,200,120
BG,00,2012-03-25 01:00:00.000,2012-10-28 01:00:00.000,300,180
BG,00,2012-10-28 01:00:00.000,2013-03-31 01:00:00.000,200,120
BG,00,2013-03-31 01:00:00.000,2013-10-27 01:00:00.000,300,180
BG,00,2013-10-27 01:00:00.000,2014-03-30 01:00:00.000,200,120
BG,00,2014-03-30 01:00:00.000,2014-10-26 01:00:00.000,300,180
BG,00,2014-10-26 01:00:00.000,2015-03-29 01:00:00.000,200,120
BG,00,2015-03-29 01:00:00.000,2015-10-25 01:00:00.000,300,180
BG,00,2015-10-25 01:00:00.000,2016-03-27 01:00:00.000,200,120
BG,00,2016-03-27 01:00:00.000,2016-10-30 01:00:00.000,300,180
BG,00,2016-10-30 01:00:00.000,2017-03-26 01:00:00.000,200,120
BG,00,2017-03-26 01:00:00.000,2017-10-29 01:00:00.000,300,180
BG,00,2017-10-29 01:00:00.000,2018-03-25 01:00:00.000,200,120
BG,00,2018-03-25 01:00:00.000,2018-10-28 01:00:00.000,300,180
BG,00,2018-10-28 01:00:00.000,2019-03-31 01:00:00.000,200,120
BG,00,2019-03-31 01:00:00.000,2019-10-27 01:00:00.000,300,180
BG,00,2019-10-27 01:00:00.000,2020-03-29 01:00:00.000,200,120
BG,00,2020-03-29 01:00:00.000,2020-10-25 01:00:00.000,300,180
BG,00,2020-10-25 01:00:00.000,3000-01-01 00:00:00.000,200,120
BH,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,300,180
BH,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,300,180
BI,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,200,120
BI,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,200,120
BJ,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,100,60
BJ,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,100,60
BL,00,2009-02-02 00:00:00.000,3000-01-01 00:00:00.000,-400,-240
BM,00,2000-10-29 05:01:00.000,2001-04-01 06:00:00.000,-400,-240
BM,00,2001-04-01 06:00:00.000,2001-10-28 05:01:00.000,-300,-180
BM,00,2001-10-28 05:01:00.000,2002-04-07 06:00:00.000,-400,-240
BM,00,2002-04-07 06:00:00.000,2002-10-27 05:01:00.000,-300,-180
BM,00,2002-10-27 05:01:00.000,2003-04-06 06:00:00.000,-400,-240
BM,00,2003-04-06 06:00:00.000,2003-10-26 05:01:00.000,-300,-180
BM,00,2003-10-26 05:01:00.000,2004-04-04 06:00:00.000,-400,-240
BM,00,2004-04-04 06:00:00.000,2004-10-31 05:01:00.000,-300,-180
BM,00,2004-10-31 05:01:00.000,2005-04-03 06:00:00.000,-400,-240
BM,00,2005-04-03 06:00:00.000,2005-10-30 05:00:00.000,-300,-180
BM,00,2005-10-30 05:00:00.000,2006-04-02 06:00:00.000,-400,-240
BM,00,2006-04-02 06:00:00.000,2006-10-29 05:00:00.000,-300,-180
BM,00,2006-10-29 05:00:00.000,2007-03-11 06:00:00.000,-400,-240
BM,00,2007-03-11 06:00:00.000,2007-11-04 05:00:00.000,-300,-180
BM,00,2007-11-04 05:00:00.000,2008-03-09 06:00:00.000,-400,-240
BM,00,2008-03-09 06:00:00.000,2008-11-02 05:00:00.000,-300,-180
BM,00,2008-11-02 05:00:00.000,2009-03-08 06:00:00.000,-400,-240
BM,00,2009-03-08 06:00:00.000,2009-11-01 05:00:00.000,-300,-180
BM,00,2009-11-01 05:00:00.000,2010-03-14 06:00:00.000,-400,-240
BM,00,2010-03-14 06:00:00.000,2010-11-07 05:00:00.000,-300,-180
BM,00,2010-11-07 05:00:00.000,2011-03-13 06:00:00.000,-400,-240
BM,00,2011-03-13 06:00:00.000,2011-11-06 05:00:00.000,-300,-180
BM,00,2011-11-06 05:00:00.000,2012-03-11 06:00:00.000,-400,-240
BM,00,2012-03-11 06:00:00.000,2012-11-04 05:00:00.000,-300,-180
BM,00,2012-11-04 05:00:00.000,2013-03-10 06:00:00.000,-400,-240
BM,00,2013-03-10 06:00:00.000,2013-11-03 05:00:00.000,-300,-180
BM,00,2013-11-03 05:00:00.000,2014-03-09 06:00:00.000,-400,-240
BM,00,2014-03-09 06:00:00.000,2014-11-02 05:00:00.000,-300,-180
BM,00,2014-11-02 05:00:00.000,2015-03-08 06:00:00.000,-400,-240
BM,00,2015-03-08 06:00:00.000,2015-11-01 05:00:00.000,-300,-180
BM,00,2015-11-01 05:00:00.000,2016-03-13 06:00:00.000,-400,-240
BM,00,2016-03-13 06:00:00.000,2016-11-06 05:00:00.000,-300,-180
BM,00,2016-11-06 05:00:00.000,2017-03-12 06:00:00.000,-400,-240
BM,00,2017-03-12 06:00:00.000,2017-11-05 05:00:00.000,-300,-180
BM,00,2017-11-05 05:00:00.000,2018-03-11 06:00:00.000,-400,-240
BM,00,2018-03-11 06:00:00.000,2018-11-04 05:00:00.000,-300,-180
BM,00,2018-11-04 05:00:00.000,2019-03-10 06:00:00.000,-400,-240
BM,00,2019-03-10 06:00:00.000,2019-11-03 05:00:00.000,-300,-180
BM,00,2019-11-03 05:00:00.000,2020-03-08 06:00:00.000,-400,-240
BM,00,2020-03-08 06:00:00.000,2020-11-01 05:00:00.000,-300,-180
BM,00,2020-11-01 05:00:00.000,3000-01-01 00:00:00.000,-400,-240
BN,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,800,480
BN,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,800,480
BO,00,1901-01-01 00:00:00.000,1990-01-01 00:00:00.000,-400,-240
BO,00,1990-01-01 00:00:00.000,3000-01-01 00:00:00.000,-400,-240
BQ,00,2011-01-20 00:00:00.000,3000-01-01 00:00:00.000,-400,-240
BR,01,2002-11-03 03:00:00.000,2003-02-16 02:01:00.000,-200,-120
BR,01,2003-02-16 02:01:00.000,2003-10-19 03:00:00.000,-300,-180
BR,01,2003-10-19 03:00:00.000,2004-02-08 02:01:00.000,-200,-120
BR,01,2004-02-08 02:01:00.000,2004-11-07 03:00:00.000,-300,-180
BR,01,2004-11-07 03:00:00.000,2005-02-20 02:00:00.000,-200,-120
BR,01,2005-02-20 02:00:00.000,2005-10-16 03:00:00.000,-300,-180
BR,01,2005-10-16 03:00:00.000,2006-02-19 02:00:00.000,-200,-120
BR,01,2006-02-19 02:00:00.000,2006-10-15 03:00:00.000,-300,-180
BR,01,2006-10-15 03:00:00.000,2006-11-05 03:00:00.000,-300,-180
BR,01,2006-11-05 03:00:00.000,2007-02-25 02:00:00.000,-200,-120
BR,01,2007-02-25 02:00:00.000,2007-10-21 03:00:00.000,-300,-180
BR,01,2007-10-21 03:00:00.000,2008-02-10 02:00:00.000,-200,-120
BR,01,2008-02-10 02:00:00.000,2008-10-19 03:00:00.000,-300,-180
BR,01,2008-10-19 03:00:00.000,2009-02-08 02:00:00.000,-200,-120
BR,01,2009-02-08 02:00:00.000,2009-02-15 02:00:00.000,-300,-180
BR,01,2009-02-15 02:00:00.000,2009-10-18 03:00:00.000,-300,-180
BR,01,2009-10-18 03:00:00.000,2010-02-21 02:00:00.000,-200,-120
BR,01,2010-02-21 02:00:00.000,2010-10-17 03:00:00.000,-300,-180
BR,01,2010-10-17 03:00:00.000,2011-02-20 02:00:00.000,-200,-120
BR,01,2011-02-20 02:00:00.000,2011-10-16 03:00:00.000,-300,-180
BR,01,2011-10-16 03:00:00.000,2012-02-26 02:00:00.000,-200,-120
BR,01,2012-02-26 02:00:00.000,2012-10-21 03:00:00.000,-300,-180
BR,01,2012-10-21 03:00:00.000,2013-02-17 02:00:00.000,-200,-120
BR,01,2013-02-17 02:00:00.000,2013-10-20 03:00:00.000,-300,-180
BR,01,2013-10-20 03:00:00.000,2014-02-16 02:00:00.000,-200,-120
BR,01,2014-02-16 02:00:00.000,2014-10-19 03:00:00.000,-300,-180
BR,01,2014-10-19 03:00:00.000,2015-02-22 02:00:00.000,-200,-120
BR,01,2015-02-22 02:00:00.000,2015-10-18 03:00:00.000,-300,-180
BR,01,2015-10-18 03:00:00.000,2016-02-21 02:00:00.000,-200,-120
BR,01,2016-02-21 02:00:00.000,2016-10-16 03:00:00.000,-300,-180
BR,01,2016-10-16 03:00:00.000,2017-02-19 02:00:00.000,-200,-120
BR,01,2017-02-19 02:00:00.000,2017-10-15 03:00:00.000,-300,-180
BR,01,2017-10-15 03:00:00.000,2018-02-18 02:00:00.000,-200,-120
BR,01,2018-02-18 02:00:00.000,2018-11-04 03:00:00.000,-300,-180
BR,01,2018-11-04 03:00:00.000,2019-02-17 02:00:00.000,-200,-120
BR,01,2019-02-17 02:00:00.000,2019-11-03 03:00:00.000,-300,-180
BR,01,2019-11-03 03:00:00.000,2020-02-16 02:00:00.000,-200,-120
BR,01,2020-02-16 02:00:00.000,3000-01-01 00:00:00.000,-300,-180
BR,02,2002-11-03 04:00:00.000,2003-02-16 03:01:00.000,-300,-180
BR,02,2003-02-16 03:01:00.000,2003-10-19 04:00:00.000,-400,-240
BR,02,2003-10-19 04:00:00.000,2004-02-08 03:01:00.000,-300,-180
BR,02,2004-02-08 03:01:00.000,2004-11-07 04:00:00.000,-400,-240
BR,02,2004-11-07 04:00:00.000,2005-02-20 03:00:00.000,-300,-180
BR,02,2005-02-20 03:00:00.000,2005-10-16 04:00:00.000,-400,-240
BR,02,2005-10-16 04:00:00.000,2006-02-19 03:00:00.000,-300,-180
BR,02,2006-02-19 03:00:00.000,2006-10-15 04:00:00.000,-400,-240
BR,02,2006-10-15 04:00:00.000,2006-11-05 04:00:00.000,-400,-240
BR,02,2006-11-05 04:00:00.000,2007-02-25 03:00:00.000,-300,-180
BR,02,2007-02-25 03:00:00.000,2007-10-21 04:00:00.000,-400,-240
BR,02,2007-10-21 04:00:00.000,2008-02-10 03:00:00.000,-300,-180
BR,02,2008-02-10 03:00:00.000,2008-10-19 04:00:00.000,-400,-240
BR,02,2008-10-19 04:00:00.000,2009-02-08 03:00:00.000,-300,-180
BR,02,2009-02-08 03:00:00.000,2009-02-15 03:00:00.000,-400,-240
BR,02,2009-02-15 03:00:00.000,2009-10-18 04:00:00.000,-400,-240
BR,02,2009-10-18 04:00:00.000,2010-02-21 03:00:00.000,-300,-180
BR,02,2010-02-21 03:00:00.000,2010-10-17 04:00:00.000,-400,-240
BR,02,2010-10-17 04:00:00.000,2011-02-20 03:00:00.000,-300,-180
BR,02,2011-02-20 03:00:00.000,2011-10-16 04:00:00.000,-400,-240
BR,02,2011-10-16 04:00:00.000,2012-02-26 03:00:00.000,-300,-180
BR,02,2012-02-26 03:00:00.000,2012-10-21 04:00:00.000,-400,-240
BR,02,2012-10-21 04:00:00.000,2013-02-17 03:00:00.000,-300,-180
BR,02,2013-02-17 03:00:00.000,2013-10-20 04:00:00.000,-400,-240
BR,02,2013-10-20 04:00:00.000,2014-02-16 03:00:00.000,-300,-180
BR,02,2014-02-16 03:00:00.000,2014-10-19 04:00:00.000,-400,-240
BR,02,2014-10-19 04:00:00.000,2015-02-22 03:00:00.000,-300,-180
BR,02,2015-02-22 03:00:00.000,2015-10-18 04:00:00.000,-400,-240
BR,02,2015-10-18 04:00:00.000,2016-02-21 03:00:00.000,-300,-180
BR,02,2016-02-21 03:00:00.000,2016-10-16 04:00:00.000,-400,-240
BR,02,2016-10-16 04:00:00.000,2017-02-19 03:00:00.000,-300,-180
BR,02,2017-02-19 03:00:00.000,2017-10-15 04:00:00.000,-400,-240
BR,02,2017-10-15 04:00:00.000,2018-02-18 03:00:00.000,-300,-180
